StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
3364,18,1,Asian,High School,11.8631199105427,9,0,High,1,0,0,0,2.66997903530476
2555,18,0,African American,Some College,3.52178575887708,22,0,Very High,0,0,0,0,0.935779340884796
3097,16,1,Asian,Some College,13.2740895785251,27,1,Low,0,1,0,0,1.02964864536773
2812,15,1,Other,High School,18.8521942031731,3,0,,1,0,0,0,2.7124204664132
1051,17,1,Asian,Some College,17.1864990214095,5,0,High,0,0,0,0,2.93547719169463
1478,18,0,Caucasian,Bachelor,16.2463466542824,3,0,Moderate,0,0,0,1,2.86857422822081
2108,16,1,Asian,Some College,6.58756134068435,27,0,High,1,0,0,0,0.473623395542819
1429,15,1,Other,High School,6.40362334856877,12,0,Moderate,1,1,0,0,2.02541698239946
1003,15,0,Asian,Bachelor,4.21056976881226,26,0,Moderate,0,0,0,0,0.112602254466182
1222,17,1,Asian,,17.9006771770687,12,0,Moderate,0,1,0,1,2.28850568525223
2916,16,1,African American,High School,1.42049135298653,11,0,Low,1,0,1,0,2.03217846252961
3185,15,0,Caucasian,Some College,10.4016536643317,9,0,Low,0,0,0,1,2.17234554236808
1705,15,1,Other,Some College,1.08095254699453,16,1,High,0,1,0,0,1.77856920228702
2272,16,0,Caucasian,Some College,17.1734410985899,26,0,High,0,0,1,0,0.962149219890531
1680,16,1,African American,High School,8.42237808868163,27,0,Moderate,1,1,1,0,0.681703643505879
1214,17,0,African American,High School,8.47616370347149,14,1,Moderate,0,0,0,0,1.9200558526589
3075,17,1,Caucasian,Bachelor,0.846689850366067,26,0,Moderate,1,0,0,1,0.6329881184701
2417,15,0,Caucasian,Some College,8.05780062100097,7,0,Moderate,0,1,0,0,2.51369271489172
2094,17,0,African American,Some College,13.9206281397823,23,1,Moderate,1,0,0,0,1.35432703414525
3210,15,0,Asian,,17.5319623767004,24,0,Moderate,1,0,0,0,0.859745288455254
2238,18,1,African American,Bachelor,9.04365878720216,23,0,Very High,1,1,0,0,1.36223359936417
1829,17,1,African American,Bachelor,11.3694440431364,8,1,,0,0,0,1,2.28221274517396
1616,17,0,Caucasian,Bachelor,4.38640802422764,26,1,Very High,1,1,0,0,0.991883698047661
3377,17,1,Asian,Some College,14.6672302946419,3,0,,1,0,0,0,2.9282193907148
2864,16,1,African American,Bachelor,4.23433556923931,13,0,High,1,0,0,0,2.1262769261869
1789,18,0,Caucasian,Bachelor,11.9661215139204,16,1,Low,0,0,0,0,1.50033941893455
3382,15,0,Asian,,10.0950864713108,5,0,High,0,0,0,0,2.95625452361562
2626,17,0,Asian,Bachelor,5.16528715774327,19,1,High,0,0,0,0,1.67672743683533
1082,18,1,Asian,Some College,0.877621767374872,25,0,Moderate,0,0,0,0,0.500508035804656
1660,16,0,Caucasian,Higher,9.11321643106184,13,0,Low,1,1,1,0,2.30020523957597
1099,16,0,Caucasian,Bachelor,8.60351816888626,25,0,Moderate,1,0,1,1,0.744322299921236
3370,16,0,Other,Bachelor,2.14722236901336,19,0,Low,0,0,0,1,1.06741084987726
2930,17,0,Other,Bachelor,5.82587494411011,2,0,Moderate,0,0,0,0,2.63734895465266
1156,16,0,Caucasian,Bachelor,17.2324990016796,16,1,High,1,1,0,0,2.63143406512442
1060,15,1,Other,,9.46869867188098,23,0,High,0,1,0,0,0.929012554625937
1320,16,0,African American,High School,1.56676435524013,10,0,High,0,0,0,0,2.1571223032651
1577,15,0,Other,Some College,2.56376145620924,17,1,,1,0,0,0,1.28362207754783
1469,15,0,Asian,Some College,3.29435493885962,26,1,Moderate,0,0,0,0,0.278215459239072
2279,15,1,Caucasian,Some College,18.8996957111169,3,1,High,1,1,0,0,4.0
2795,18,1,Caucasian,High School,2.32891048169423,6,0,Moderate,0,0,0,0,2.45564375474628
2093,18,1,African American,Bachelor,12.229897054384,26,0,,1,1,0,0,0.994334750695751
1561,18,1,Asian,Higher,18.2923290903038,19,0,High,0,1,0,0,1.583780257938
3250,15,0,Caucasian,Some College,15.5437181887922,28,0,High,1,0,1,0,1.26284873179529
1133,15,0,Asian,High School,15.7858130935421,4,1,Moderate,0,1,0,0,3.58242187231196
2285,17,1,Caucasian,High School,19.243718189836,9,1,High,0,1,0,0,2.99954410391512
1676,15,0,Other,Higher,13.9598094299559,25,0,Moderate,0,1,1,1,1.26800875072247
2423,17,0,Caucasian,High School,10.4104106728303,21,0,Moderate,0,0,0,1,0.905209948255469
2780,18,0,Other,Some College,6.45367414155641,23,1,Moderate,0,1,0,0,1.34860700160633
3208,18,0,Caucasian,High School,7.51876750806587,17,1,High,0,0,0,0,1.67203405836784
3279,15,1,Caucasian,Some College,17.188691656671,4,0,Moderate,0,1,0,0,3.27590345280267
3276,15,1,Asian,Bachelor,12.5248964552607,15,0,,1,1,0,0,2.28479144712127
2300,16,1,African American,High School,14.0982226546267,8,1,Moderate,1,0,0,0,2.80983320749407
2163,16,1,Caucasian,High School,9.25238543867459,21,1,High,0,0,0,0,1.75116335756424
2738,17,0,Caucasian,High School,4.31279525451698,4,0,High,1,1,0,0,3.15251937085743
1923,15,0,Caucasian,Bachelor,8.81509886882636,29,0,Moderate,0,0,0,0,0.0211555827545139
1090,16,0,Asian,High School,1.58499212259858,10,0,Moderate,0,0,1,1,2.22974018417477
2523,15,0,Other,High School,9.42345118756284,8,0,High,1,1,0,0,2.57068249230976
2794,17,1,African American,High School,1.33500509701514,14,0,High,0,0,0,0,1.56359191228061
2881,16,1,Caucasian,Bachelor,17.1826071950247,19,1,Low,0,0,0,0,1.89334447203145
1672,16,1,African American,High School,9.88023341198611,7,0,Low,0,1,0,0,2.27133280330209
1500,18,0,African American,Bachelor,11.5575416288182,1,0,Moderate,0,0,0,0,3.07421419200713
1555,15,0,African American,Bachelor,10.5491292744346,4,1,Low,0,1,0,0,3.01706325594623
2265,16,0,Caucasian,Bachelor,5.40116932203111,11,0,Moderate,0,0,1,0,2.09661621144669
1791,16,0,Caucasian,Some College,5.49791316514176,21,0,Moderate,0,0,0,0,0.604613405510861
2756,18,0,Caucasian,Some College,4.54843457447059,15,0,Moderate,1,0,0,0,1.58092662695241
2263,17,1,Caucasian,High School,12.8142044945444,27,0,Low,1,0,1,0,0.613316331564976
1640,18,1,Caucasian,Some College,10.3189175705085,5,0,Moderate,0,1,0,0,2.6559935659148
1328,17,1,Caucasian,Bachelor,2.59565931445223,15,1,High,0,0,0,0,1.91696189612943
3228,15,0,Asian,Bachelor,6.01838146330838,7,0,Low,0,0,0,0,2.29735558619369
2723,17,1,African American,Some College,1.50187291610628,16,0,Moderate,1,0,0,0,1.4796687773013
2617,17,1,African American,Some College,2.81306678467334,2,1,Low,0,0,0,0,3.03329195350139
2447,18,0,Other,Some College,10.0509521344405,29,0,High,0,1,1,0,0.820105530138668
3165,16,0,African American,Bachelor,13.4800274213971,26,0,Moderate,1,0,0,0,0.814285349228652
2832,15,0,Asian,Some College,11.5645957233903,19,0,High,0,0,0,0,1.49486955941962
2124,17,0,Other,Some College,16.5706051916302,18,1,High,0,1,0,0,2.41184062242508
2095,16,1,Caucasian,Some College,6.84950438372608,24,0,High,1,0,1,0,0.703573143781357
2979,17,1,Caucasian,High School,3.38207800841303,4,0,Low,0,0,1,0,2.31804652109334
2679,16,0,Caucasian,Bachelor,9.63674507152516,24,0,,0,0,0,0,0.632826221112053
1350,17,1,Caucasian,,12.2536868934921,4,0,Moderate,0,0,0,0,2.83376007184481
1813,15,0,African American,High School,15.8437987655049,17,0,,1,0,0,0,1.76435430865372
1492,15,0,Caucasian,High School,13.8560239725982,18,0,Very High,1,1,0,0,2.15419935338993
2503,16,1,Asian,Bachelor,10.6745082734289,18,0,Moderate,1,0,1,0,1.83079324539005
1313,18,1,Asian,Bachelor,11.9855503564718,24,0,Low,0,0,0,0,0.680087787496653
2219,15,0,African American,Bachelor,15.7631957627141,6,1,Low,0,0,0,0,3.13123588481242
1386,18,0,Caucasian,Some College,13.2758324788289,6,0,High,0,0,0,0,2.65763855669601
2354,16,0,Caucasian,Bachelor,12.7031397772787,16,1,Low,0,0,0,1,1.93493578406269
2764,17,1,Caucasian,Some College,6.26738812860716,12,1,Moderate,0,0,0,1,2.26214769600848
1062,17,0,Caucasian,High School,17.3760219163564,12,0,Moderate,0,0,1,0,2.33126154930875
1956,17,0,Caucasian,Some College,12.1714318634795,13,0,Very High,0,0,0,1,1.752496835513
2381,16,1,Caucasian,High School,1.34187465259757,16,0,Low,0,1,0,0,1.37875130796193
2925,16,0,Asian,Some College,11.5281110290727,9,0,Moderate,0,1,0,0,2.47092400298399
1887,15,1,Caucasian,Bachelor,18.9730816180598,29,1,Low,1,0,0,0,0.995449641880406
3095,17,1,Caucasian,Some College,6.19530628285807,7,0,High,1,0,0,0,2.67094755432435
1167,18,1,Caucasian,High School,13.8772668465679,15,1,Moderate,1,1,0,0,2.53747682781436
1400,15,0,Other,Bachelor,3.37198096868074,7,0,High,1,1,0,0,3.03569359551084
2712,15,1,Caucasian,High School,13.9623384816705,29,1,High,0,0,0,0,0.875201088042239
2818,17,1,Caucasian,Some College,9.53135887160037,2,0,Low,1,0,0,0,2.71920115674061
2079,16,1,Caucasian,,8.25678795517813,6,1,Moderate,0,0,1,0,3.08119355477874
2867,16,0,Caucasian,,19.5214117206381,29,0,High,1,1,0,0,1.07848513481281
1172,15,0,Caucasian,Some College,9.41569994025415,25,0,Moderate,1,0,0,1,0.818786616073051
1732,15,0,Caucasian,Some College,15.9213705079387,27,0,Moderate,0,1,0,0,1.08449012582262
2683,15,1,African American,Some College,11.4858707941715,1,0,Moderate,0,1,0,0,3.12111948236985
2031,17,0,Asian,,2.54067151946463,14,1,High,0,1,1,0,2.57444997024333
2022,15,1,Caucasian,,5.79165409341454,2,0,Low,1,0,0,0,2.81597329568107
2990,15,0,Caucasian,High School,16.4092258031663,2,1,Low,1,1,0,0,3.39954285848665
1750,16,0,Other,Some College,5.21332765124203,1,1,Moderate,0,0,0,0,2.88838593578936
3153,15,0,Caucasian,High School,6.75421549448449,4,1,Low,0,0,1,1,2.8644980668526
2726,16,0,Caucasian,Some College,18.2516843584965,18,1,Moderate,1,0,0,0,1.88657859282285
2159,18,0,Asian,,15.716169684887,9,1,Moderate,0,1,0,0,3.18444210710873
1039,15,1,African American,High School,2.9490783485227,3,1,Low,1,1,0,0,3.01890585842797
2304,16,0,Caucasian,High School,19.1244234728726,29,1,High,1,1,0,0,1.62300407500905
2803,17,0,African American,Some College,12.8754121620249,27,1,Low,0,0,0,0,0.740896701856411
2255,15,1,Caucasian,High School,3.98164625655916,20,0,Moderate,1,0,0,0,1.51995529207558
1907,16,1,Caucasian,High School,4.27602421325466,18,1,Low,1,0,0,1,1.6977287802152
1081,17,0,Other,High School,1.01014941664564,6,0,Low,0,1,0,0,2.07469997678133
3086,15,1,Caucasian,Higher,10.1386023215439,15,0,Low,1,0,0,0,1.37638068846407
2131,16,1,Caucasian,Some College,3.57257753508599,14,1,Moderate,1,1,0,0,2.05191903204166
1127,16,1,African American,Bachelor,5.49410065614287,1,0,High,1,0,0,0,3.53500375818432
3040,17,1,African American,Higher,6.58833314748886,18,1,Low,0,0,0,0,1.51005869748844
2943,16,1,Caucasian,High School,18.7552911863645,5,1,Moderate,1,0,0,0,3.09906465003125
3294,18,0,Caucasian,Some College,7.20284228277876,1,0,Very High,0,1,0,0,3.38499208876067
1895,18,1,Caucasian,Some College,8.71178316025418,2,0,Low,0,0,0,0,2.615900723687
1263,15,0,Asian,Some College,5.59202865290264,19,0,Moderate,1,1,0,1,1.47960222773903
3070,17,0,African American,Some College,18.2977230024301,20,1,High,0,0,1,0,1.96612344265302
2870,16,1,Asian,High School,0.600404514346726,26,0,Very High,1,1,1,0,1.02092636510264
3018,16,1,African American,High School,16.1957705737621,24,0,High,0,0,0,0,0.769589864228078
1118,16,1,Asian,Some College,9.85562691729911,16,0,Very High,0,0,0,0,1.81951133571391
2748,15,1,African American,Bachelor,16.560865715485,12,0,Moderate,0,0,0,0,2.20002026729647
1141,18,1,Caucasian,,0.785838903013849,2,0,High,1,0,0,0,3.13948154638039
3081,15,0,Caucasian,Some College,4.84391784026284,21,0,Moderate,0,1,0,0,1.52691604619684
2892,16,1,Caucasian,Bachelor,10.1005609229753,14,1,Low,0,0,0,0,1.91460184446419
1897,16,1,Other,High School,14.6544683082661,25,0,Moderate,1,0,0,0,1.05153152634721
2788,18,0,Caucasian,,0.232897990061924,22,0,,0,0,0,0,0.352751959227427
1034,16,0,Other,Bachelor,15.8932578479578,21,0,,1,1,0,0,0.94940609779728
1888,16,1,Asian,High School,3.39516996414272,12,1,Very High,0,1,0,0,2.52871125678992
3068,15,1,African American,Bachelor,14.0787181465566,9,1,High,1,0,0,0,3.03019698253954
2600,15,0,Caucasian,High School,2.5274028389401,19,0,Moderate,0,0,0,0,1.13596989059643
2842,16,1,Other,High School,16.2585681078787,24,1,Moderate,1,0,0,0,1.51366041288328
1111,18,0,African American,High School,10.8976337205879,4,1,High,0,0,0,0,3.22080697819487
2462,15,0,Other,Some College,9.14047904385251,5,1,High,0,0,0,0,2.81858182437894
1963,16,0,Caucasian,Some College,10.7796174890024,1,0,High,1,0,1,0,3.22515827518916
1707,18,1,Caucasian,High School,10.9924460221207,28,0,High,0,0,0,0,0.405904831428425
1201,17,0,African American,Some College,10.5462179128479,18,0,Low,0,0,1,0,1.64346240407396
1494,16,0,Other,High School,6.84668164921981,25,1,Low,0,1,0,0,0.567237106799995
1635,16,0,Other,Some College,4.46180036890712,18,1,High,1,1,0,0,1.63040013160605
2610,17,0,Asian,Some College,9.43512618781749,14,0,Moderate,1,0,0,0,2.13178085391506
2729,16,1,Caucasian,Bachelor,12.1343915956446,19,0,High,0,0,0,1,1.47290049342708
1715,18,1,Asian,Some College,3.00990996145171,23,1,Low,1,1,0,0,1.05787612679207
1324,16,0,Caucasian,,13.3750650889963,4,0,Moderate,0,0,0,0,2.60962308181745
3123,17,0,African American,High School,18.8685621453057,27,1,High,1,0,0,0,1.48686565156888
2352,18,0,Caucasian,High School,15.627124367904,14,1,Low,1,0,0,1,1.74827968244919
2508,16,0,Asian,High School,12.1243328444153,0,1,Low,1,0,1,0,3.7326847011603697
1331,15,1,Asian,High School,8.29995516741509,4,0,Moderate,1,1,1,0,3.38793834776599
1145,18,0,Asian,Some College,4.9199948061359,7,1,Moderate,1,1,0,0,2.43207852278224
1089,18,0,Caucasian,High School,16.1178233839371,22,0,,1,0,1,0,1.05862201444399
1936,15,0,African American,High School,6.10429060257718,7,0,Moderate,1,0,0,0,2.08668774099523
2763,17,0,Caucasian,Some College,7.78532793618097,1,0,Moderate,0,1,0,1,3.02139888051972
1861,18,0,African American,Some College,5.42762790159169,27,0,Moderate,0,0,0,0,0.0120634896338959
1991,16,0,Caucasian,,1.04537335123193,19,1,Moderate,0,0,1,0,1.74735645189599
3285,16,0,Caucasian,High School,13.6739909144924,14,0,Low,1,0,0,0,1.69982530906828
2244,17,1,Caucasian,High School,2.99725597773103,28,0,High,1,1,0,0,0.521955725664275
3306,15,0,African American,,5.82446637156552,19,0,High,0,1,0,0,1.36143470719074
1958,15,0,Caucasian,Some College,7.47211319068118,21,0,Moderate,0,1,1,0,1.16560394585802
3281,16,0,Asian,High School,7.60389995950355,2,1,Low,1,0,1,0,3.22844807947793
1585,16,1,Asian,Some College,12.2769189001545,22,0,Very High,0,0,0,0,1.5830839708839
3133,16,1,Asian,High School,3.29468017775448,20,0,Moderate,1,0,0,0,0.809260143410981
2628,15,1,Caucasian,High School,19.8403193879367,10,1,High,0,1,1,1,3.10399438010537
1598,17,1,Asian,Some College,6.48876457270132,21,1,Low,1,0,0,1,1.14669607979526
1198,18,0,Asian,High School,12.0834787634518,27,0,High,1,0,1,0,1.28759513125801
2195,16,0,Caucasian,Some College,3.12662876785677,10,0,Low,1,1,1,1,2.36312145975006
2066,17,0,African American,Some College,13.5468369216303,22,0,Low,0,0,0,0,0.912660673381274
1497,17,0,Asian,Higher,17.6567298135616,15,0,Moderate,0,1,1,0,2.3401563891047
2273,17,0,African American,Some College,2.34951797752986,6,1,High,1,0,0,0,2.50200913363261
3310,17,0,Caucasian,High School,12.4750676873847,21,0,Low,0,0,0,0,0.954787542101481
1095,16,1,Caucasian,High School,6.41424329968588,4,0,Low,1,1,0,0,2.70847234385688
2582,16,0,Asian,Some College,6.55132587844252,16,0,Low,1,1,0,0,1.83624213679715
2235,16,1,Caucasian,Some College,8.96970456005268,9,0,Moderate,1,1,0,0,2.99940914692644
3077,18,0,Other,,4.97071487854186,6,0,Very High,0,0,0,0,2.68482128652662
2688,15,0,Caucasian,Bachelor,12.3124879336625,5,0,Moderate,0,0,1,0,2.90538406573688
2165,15,0,Caucasian,Some College,16.4315538352168,6,0,High,0,1,0,0,3.07213660648793
2781,16,1,Caucasian,High School,12.8981264772983,20,1,Low,0,0,1,0,1.35114105198072
2049,15,0,Caucasian,Bachelor,6.99790927294797,21,0,High,0,0,0,0,1.13789980068529
1098,18,0,Caucasian,Some College,0.468659107347764,5,0,Moderate,0,1,0,0,2.55523285993809
1677,18,1,Caucasian,Bachelor,15.8051980788339,26,0,High,1,0,0,0,0.882552454000117
1245,17,0,Other,Some College,3.92468563375711,14,0,Moderate,1,0,0,0,1.89814640028122
2344,15,1,Caucasian,High School,16.9238773230875,9,0,Moderate,0,1,0,0,2.62608282875365
2392,16,1,Asian,Some College,17.9981908670934,5,0,,1,0,0,0,3.05569020747344
1773,15,0,Caucasian,High School,18.6382546519491,6,1,Low,0,0,1,0,2.8534371942018
1171,18,1,Caucasian,Some College,9.09901553683999,23,0,High,0,1,0,0,0.949974228123857
1681,18,0,Caucasian,High School,8.21045568702856,1,0,Moderate,1,0,0,1,2.89826181716279
2458,18,0,Caucasian,,8.18499147570795,19,0,Moderate,0,0,0,1,1.36334094816379
2901,18,1,African American,Some College,15.6837435846416,1,1,Very High,0,1,0,0,3.9514599508156705
3282,17,1,Caucasian,Some College,17.4254370190023,29,0,Moderate,0,0,0,0,0.214570090968717
1911,17,0,African American,Some College,19.0121274315975,12,0,Low,1,1,0,0,2.47869918282905
1015,18,1,Caucasian,High School,11.1978106369157,9,1,Moderate,0,0,0,0,2.3967881171248
2960,17,0,African American,Bachelor,11.0444456034769,0,0,,1,0,1,1,2.9054661603452
1904,17,1,Caucasian,Bachelor,9.72115083805362,2,1,High,0,0,0,0,3.40240159080225
1654,15,0,Asian,Bachelor,1.90113073665129,7,0,Moderate,0,0,0,0,2.03956439804496
1840,15,1,African American,Some College,15.4448055178655,16,0,Low,0,0,0,0,1.41893867450383
2986,16,1,Asian,High School,12.7586097915933,3,0,Low,1,0,0,1,3.34462667508871
2427,17,0,Asian,Some College,17.2246445452077,13,0,Moderate,1,1,0,0,2.55522310507067
3072,17,0,Caucasian,High School,9.00530386993276,1,1,Very High,0,1,1,0,3.77289660847887
3032,15,1,Asian,High School,13.7390488277088,15,0,Very High,1,1,0,0,2.41365187258427
1037,18,0,Caucasian,High School,5.34419790972148,26,1,Low,0,0,0,0,0.218284856821032
2231,17,1,Caucasian,Some College,0.0743932163611837,28,0,High,0,0,0,0,0.0264686610642805
2957,16,1,Asian,High School,10.4163117228816,17,1,Moderate,0,0,0,0,1.93907653714778
1955,17,1,Caucasian,,15.5674380909098,5,0,High,0,0,0,1,3.15885826222125
1311,18,1,Caucasian,,8.41793057518452,23,0,Moderate,1,0,0,0,0.630756943866611
1544,16,0,Caucasian,High School,19.7104826651044,13,1,Moderate,0,0,0,0,2.24087006003816
1843,15,1,Caucasian,Some College,9.12651847644797,26,0,Low,1,0,1,0,0.513962988691782
1554,18,1,Caucasian,Some College,10.8477312038088,5,0,Very High,0,0,0,0,2.58350063639477
1091,18,0,Other,High School,3.82979229816239,26,0,Low,0,0,0,1,0.194743280745515
1042,17,0,Caucasian,High School,14.2940463276452,7,0,Moderate,0,0,0,0,2.62512809773223
2342,18,0,African American,Some College,18.4659901653986,19,0,Low,0,1,1,0,1.70519938891902
2013,16,0,Asian,High School,10.4032044604879,29,0,High,0,0,0,0,0.333154228293041
2863,17,1,Caucasian,Bachelor,14.7143597355622,22,0,Moderate,1,0,1,0,1.29340882698093
3183,17,0,Asian,Bachelor,17.0869196556543,25,1,Moderate,0,0,0,0,1.3055845144948
2422,15,0,African American,Bachelor,6.95540195208876,12,0,High,1,1,0,0,2.6372664286002
3112,15,0,Caucasian,Bachelor,16.4058592121835,16,1,Moderate,0,1,0,0,2.20223293964899
2942,18,0,African American,,19.7198314434132,8,0,High,0,1,0,0,2.72609462885815
1058,15,0,Caucasian,Higher,10.8775584232224,29,0,High,1,0,0,0,0.286571288286622
2268,18,0,Other,Higher,8.32434062064629,17,0,High,0,0,0,0,1.16742541277134
1225,16,1,Caucasian,High School,1.31201529890059,24,0,,1,0,0,0,0.768316385983668
2630,16,0,Caucasian,High School,16.827135426104,17,1,High,0,0,1,0,2.12758929674697
3215,16,0,Asian,High School,18.9822491377649,19,0,High,0,0,0,0,1.49970193196868
1708,18,0,Caucasian,Some College,17.7563528067164,23,0,Moderate,1,0,0,0,1.12392632774121
2330,15,0,Asian,Some College,14.6665581743372,27,1,Moderate,1,0,0,0,1.20726854613458
1537,18,1,Asian,High School,4.74140782348356,6,0,Low,0,0,1,0,2.15337120645785
2479,16,1,Caucasian,High School,7.42926678668943,15,1,High,1,0,0,0,2.1586101701466
1370,17,0,Caucasian,Some College,0.933696397985475,8,1,High,1,0,0,1,2.34926492736688
1702,18,1,Asian,Higher,7.741000238697741,15,0,,1,0,0,0,1.60527438617543
1818,17,0,African American,High School,6.29682310817471,6,0,High,1,0,0,0,3.04002543598107
3255,18,1,African American,Some College,16.45776136587,16,0,,0,1,0,1,1.5994240761324
3162,15,0,Asian,Some College,19.5202785119759,17,0,,0,0,0,0,1.44196419700656
1246,16,1,Asian,High School,13.801507083776,17,0,Very High,0,1,0,0,2.11048797498175
3007,18,0,Caucasian,Bachelor,2.27890538889087,17,0,Moderate,0,0,1,0,1.24331171627919
1774,18,0,Caucasian,Some College,5.5774385252193,19,0,Very High,1,0,0,0,1.59134799194569
1002,18,0,Caucasian,High School,15.4087560558467,0,0,Low,0,0,0,0,3.04291483343638
1620,17,1,Caucasian,High School,0.0143371741315956,19,0,High,1,0,0,0,1.38352807789466
2216,15,1,Caucasian,High School,1.79263546609236,5,0,Low,1,0,1,0,2.43453244400698
2737,15,1,Caucasian,High School,17.4492563016735,10,0,Very High,0,0,0,1,2.44076989992714
2855,18,0,Caucasian,,6.96461279414737,25,0,Moderate,1,1,0,1,0.895261805081618
1495,15,1,African American,Bachelor,15.3954461477117,11,0,Low,1,0,0,0,2.16268810792022
1968,16,0,African American,Some College,7.47877427207549,0,0,High,0,0,0,0,3.16090209115593
1374,18,1,Other,Some College,14.0787333406903,11,0,High,0,0,0,1,2.32824038463015
2504,17,1,Asian,Some College,2.87668941980622,6,0,Moderate,0,0,0,0,2.4651174139719
2554,18,1,Caucasian,High School,5.68208298454866,11,1,Very High,1,0,0,0,2.31023517936631
1190,16,0,Asian,Some College,7.46414738210254,21,1,High,0,0,0,0,1.36559111032951
2624,18,1,Caucasian,High School,9.53240912621081,5,1,,0,0,0,0,2.75779793056558
1746,16,1,Asian,High School,14.2414398449586,16,0,Moderate,1,0,0,0,1.87854750994844
2261,17,1,Asian,Some College,9.00190537181719,2,1,High,1,1,0,0,3.98467360265873
2240,17,0,Caucasian,,0.959154648739753,12,0,High,1,0,1,0,2.23323946630898
2220,17,0,Caucasian,Some College,14.0820872154327,1,1,Very High,0,1,0,0,3.77028397261544
3064,18,0,Caucasian,Some College,13.7992871425272,25,0,Moderate,0,0,1,0,1.01019803375108
2655,16,1,Caucasian,High School,6.8608801158602,25,0,Moderate,0,1,0,0,0.701263712840255
2924,17,0,Caucasian,Some College,7.56392699056438,4,0,,0,0,0,1,1.95320056131137
2405,16,0,African American,High School,5.39947273710924,17,1,Low,0,0,1,0,1.71799592434853
2542,17,1,Caucasian,High School,13.8301109162719,21,1,High,0,1,0,0,1.48747693729906
1488,18,1,Caucasian,High School,10.0071672076878,14,0,Moderate,0,0,0,1,1.61509314848367
3303,17,1,Caucasian,Some College,5.59874659383813,25,0,Very High,0,0,0,0,0.66207873669096
2959,15,1,Asian,Some College,15.5321367959278,29,0,Low,0,1,0,0,0.584740728869645
2444,17,1,Caucasian,Higher,3.22200046512845,25,0,Low,0,0,0,1,0.269720862053484
2166,16,0,Caucasian,Bachelor,11.0897822864234,3,0,Moderate,0,0,0,0,2.809311538791
2130,16,0,Caucasian,Some College,4.02273085180755,19,1,Low,1,0,0,0,0.876544105869589
1735,16,1,African American,High School,17.6130115492916,10,1,Moderate,1,0,0,0,2.82460489251785
2062,15,1,Caucasian,High School,15.854068115615,6,0,Very High,1,0,1,0,3.46088465273172
2488,15,0,Caucasian,Bachelor,9.95952605174786,27,1,High,0,0,0,1,0.856397042669721
3245,18,1,Caucasian,High School,18.487086923876,0,0,Moderate,1,0,0,0,3.21174375503816
2951,18,1,Asian,High School,8.31572124138366,1,0,Low,1,0,1,1,3.24051207396869
1177,17,1,Asian,Some College,9.92590251001279,6,0,High,0,0,0,0,2.74861025744809
2457,16,0,Asian,Bachelor,0.695983997367002,11,0,Moderate,1,1,0,0,1.99957186070218
1538,17,1,Caucasian,High School,8.94545936314244,8,0,Moderate,0,0,1,0,2.4431029199122
2529,16,0,Other,Some College,5.25267224732147,2,0,Low,0,0,0,0,2.70502440722697
3054,18,0,Other,Some College,14.736336636594,4,1,Low,1,0,0,0,3.01713368239131
2632,17,1,Asian,Some College,15.3572184625171,4,0,Moderate,0,0,0,0,2.78376520992363
2495,16,1,Other,Bachelor,18.9434123368679,7,0,Very High,0,1,1,0,3.31820802902305
2140,15,1,Asian,Some College,5.97344314775099,8,1,Low,0,1,0,0,2.48217240818761
1461,16,0,Caucasian,Some College,6.53243811496018,17,0,,1,1,0,0,1.51351675587974
1001,17,1,Caucasian,Some College,19.8337228078547,7,1,Moderate,0,0,1,0,2.92919559166768
2804,18,1,Caucasian,,6.65636722183344,12,0,Very High,0,0,0,0,2.49968117953075
2228,18,0,Caucasian,Bachelor,10.7676837379287,4,0,High,1,1,1,0,3.52612503780242
1636,16,0,African American,High School,1.13031381593515,11,0,Very High,0,0,1,0,2.37274811036067
3049,17,1,Asian,Some College,17.9890616910767,9,1,High,1,1,0,0,3.51161386273124
2696,18,0,African American,High School,2.67949733499562,8,0,Moderate,0,0,1,0,1.81367955362405
3010,15,0,African American,High School,14.417864381042,14,1,Very High,1,1,0,0,2.73970166725958
2399,18,1,Caucasian,High School,17.2212587295944,18,0,Moderate,0,1,0,0,1.87972598668809
1899,17,0,Caucasian,Bachelor,16.665425640717,10,0,Very High,0,0,0,0,2.62167010401269
2241,15,0,Caucasian,,15.5081902918499,7,1,High,0,1,0,0,3.15930293845627
1844,17,1,Caucasian,High School,17.8818273851569,1,0,Moderate,0,0,0,0,3.02195486753329
1972,17,1,Caucasian,High School,18.4213897259916,24,0,Low,1,0,0,1,0.838464873319738
2845,16,1,Caucasian,Some College,5.45115497630801,27,0,Moderate,0,0,0,0,0.307594059728319
2779,18,1,Caucasian,High School,6.78406862543836,8,1,High,0,0,1,0,2.90260251268379
2091,18,0,Caucasian,Some College,13.1423767812255,27,1,Very High,0,1,0,0,0.963631930754624
2637,15,1,Asian,Higher,16.9148975665153,15,0,Low,1,0,0,0,1.53961940600191
1404,15,1,African American,High School,14.1099330386925,20,0,Moderate,0,0,0,0,1.23255716573282
1986,16,1,Caucasian,Bachelor,2.53311745694388,29,0,,0,1,0,0,0.115243210958291
1389,15,0,Caucasian,,10.0061031270903,17,0,Moderate,0,0,0,0,1.37516413694781
